timestamp panPosition tiltPosition panCtrlType panSetValue tiltCtrlType tiltSetValue local.lat local.lon local.elev object.lat object.lon object.elev object.x object.y object.z estObject.x estObject.y estObject.z estObject.lat estObject.lon estObject.elev 
1426593828.697 3118490 28274 2 31.7689 2 26.0827 47.6028551 8.5340123 420.992 47.602918 8.5335994 438.064 -33.3669 3.48035 17.7319 -36.4107 -0.793038 17.828 47.602847966715 8.53352812455573 438.820136916187 
1426593828.897 3115040 28451 2 28.5979 2 25.1692 47.6028551 8.5340123 420.992 47.602918 8.5335994 438.064 -33.3669 3.48035 17.7319 -37.9289 -2.92449 17.876 47.6028287972329 8.53350793652628 438.868089006791 
1426593829.097 3109007 26863 2 25.6965 2 24.2614 47.6028554 8.5340122 420.991 47.602918 8.5335994 438.064 -33.3669 3.48035 17.7319 -39.446 -5.05437 17.9239 47.602809941854 8.53348766336474 438.915006888353 
1426593829.297 3101397 25695 2 23.2094 2 22.3831 47.6028554 8.5340122 420.991 47.602918 8.5335994 438.064 -40.6314 -7.00484 16.9799 -40.6314 -7.00484 16.9799 47.6027924 8.5334719 437.971 
1426593829.497 3093778 24659 2 20.5311 2 22.0093 47.6028564 8.534014 421.047 47.602918 8.5335994 438.064 -40.6314 -7.00484 16.9799 -41.9403 -9.26136 17.3613 47.602773105695 8.5334562944535 438.408451537599 
1426593829.697 3087748 23287 2 18.0776 2 21.6269 47.602857 8.5340152 421.143 47.602918 8.5335994 438.064 -40.6314 -7.00484 16.9799 -43.2419 -11.5051 17.7406 47.6027535260249 8.53344018724683 438.883749468371 
1426593829.897 3084192 22809 2 15.8297 2 21.2431 47.6028576 8.5340164 421.09 47.602918 8.5335994 438.064 -40.6314 -7.00484 16.9799 -44.5361 -13.7362 18.1177 47.6027340602789 8.53342417775153 439.207907077647 
1426593830.097 3083006 22438 2 13.7349 2 20.8568 47.6028576 8.5340168 421.034 47.6027283 8.5334149 435.886 -40.6314 -7.00484 16.9799 -45.845 -15.9927 18.4992 47.6027137663757 8.53340717259813 439.533354197692 
1426593830.297 3082909 22064 2 11.8067 2 20.4768 47.6028576 8.5340168 421.034 47.6027283 8.5334149 435.886 -40.6314 -7.00484 16.9799 -47.1522 -18.2463 18.8801 47.6026934987563 8.53338979000713 439.914308365408 
1426593830.497 3082146 21625 2 10.6461 2 16.2603 47.602858 8.5340174 420.959 47.6027283 8.5334149 435.886 -46.3844 -19.0356 14.6238 -46.3844 -19.0356 14.6238 47.6026868 8.5334006 435.583 
1426593830.697 3079205 21035 2 8.17027 2 16.2969 47.6028584 8.5340178 420.89 47.6027283 8.5334149 435.886 -46.3844 -19.0356 14.6238 -46.9529 -21.6788 15.1198 47.6026634281013 8.53339343984933 436.009990417536 
1426593830.897 3073796 18637 2 5.87747 2 16.3052 47.6028583 8.5340178 420.801 47.6027283 8.5334149 435.886 -46.3844 -19.0356 14.6238 -47.5134 -24.2844 15.6087 47.6026398941236 8.5333859871782 436.409931420993 
1426593831.098 3067148 16738 2 3.71747 2 16.2905 47.6028586 8.534018 420.768 47.6027283 8.5334149 435.886 -46.3844 -19.0356 14.6238 -48.076 -26.8998 16.0995 47.6026166719566 8.53337870646735 436.867713674538 
1426593831.298 3061223 16738 2 -1.37685 2 12.7533 47.6028583 8.5340178 420.584 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -46.8507 -31.9781 12.8387 47.6025707 8.5333948 433.423 
1426593831.498 3057503 17380 2 -3.86361 2 12.7955 47.6028576 8.5340172 420.452 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -46.1944 -34.5577 13.1021 47.6025468002764 8.53340292838323 433.554353970866 
1426593831.698 3056247 16161 2 -6.26639 2 12.8141 47.6028569 8.5340163 420.407 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -45.5372 -37.1405 13.3658 47.6025228719509 8.53341076752897 433.77303378798 
1426593831.898 3056150 13923 2 -8.58851 2 12.8114 47.6028574 8.5340168 420.364 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -44.8771 -39.7345 13.6306 47.6025000418754 8.53342004493424 433.994869770635 
1426593832.098 3055205 13438 2 -10.8103 2 12.7898 47.602858 8.5340174 420.354 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -44.2191 -42.3205 13.8946 47.6024773843657 8.53342939503298 434.248883160585 
1426593832.298 3051937 13517 2 -12.9359 2 12.7518 47.602858 8.5340169 420.399 47.6027283 8.5334149 435.886 -46.8507 -31.9781 12.8387 -43.5619 -44.9033 14.1583 47.6024541560486 8.53343763415378 434.557566324817 
1426593832.498 3046451 13464 2 -13.7677 2 10.2431 47.6028579 8.5340163 420.437 47.6027283 8.5334149 435.886 -41.1881 -43.7087 10.8527 -41.1881 -43.7087 10.8527 47.6024648 8.5334686 431.29 
