92.373;1;0;47.377801; 8.549203;499.5;-6.679;-4.109;0.820;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
92.510;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0488;0.0000;0.0000;0.0000;0.0000;0.0000;-3.93;
93.336;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0720;0.0000;0.0000;0.0000;0.0000;0.0000;-3.71;
94.344;1;0;47.377670; 8.549154;496.9;-7.494;-3.547;0.703;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
94.558;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0131;0.0000;0.0000;0.0000;0.0000;0.0000;-3.87;
95.418;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0417;0.0000;0.0000;0.0000;0.0000;0.0000;-3.89;
96.031;1;0;47.377547; 8.549063;497.8;-6.825;-3.058;0.862;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
96.350;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0807;0.0000;0.0000;0.0000;0.0000;0.0000;-3.83;
97.489;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1130;0.0000;0.0000;0.0000;0.0000;0.0000;-3.70;
98.527;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1185;0.0000;0.0000;0.0000;0.0000;0.0000;-3.82;
98.559;1;0;47.377452; 8.548956;494.6;-5.967;-4.547;0.855;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
99.593;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1255;0.0000;0.0000;0.0000;0.0000;0.0000;-3.83;
100.000;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1122;0.0000;0.0000;0.0000;0.0000;0.0000;-3.59;
100.437;1;0;47.377345; 8.548792;494.7;-2.807;-4.518;0.739;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
101.519;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1096;0.0000;0.0000;0.0000;0.0000;0.0000;-3.37;
102.368;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0860;0.0000;0.0000;0.0000;0.0000;0.0000;-3.42;
102.443;1;0;47.377316; 8.548664;493.6;-0.888;-6.043;0.152;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
103.594;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0625;0.0000;0.0000;0.0000;0.0000;0.0000;-3.32;
104.038;1;0;47.377308; 8.548523;493.5;1.042;-5.226;0.232;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
104.317;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0506;0.0000;0.0000;0.0000;0.0000;0.0000;-3.19;
105.288;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0375;0.0000;0.0000;0.0000;0.0000;0.0000;-3.16;
106.481;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0207;0.0000;0.0000;0.0000;0.0000;0.0000;-3.22;
106.516;1;0;47.377320; 8.548342;492.0;0.394;-6.238;0.335;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
107.137;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0036;0.0000;0.0000;0.0000;0.0000;0.0000;-2.89;
108.299;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0013;0.0000;0.0000;0.0000;0.0000;0.0000;-3.10;
108.561;1;0;47.377337; 8.548202;490.8;0.252;-5.328;0.653;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
109.541;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0122;0.0000;0.0000;0.0000;0.0000;0.0000;-3.12;
110.345;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0254;0.0000;0.0000;0.0000;0.0000;0.0000;-3.18;
110.591;1;0;47.377364; 8.548040;487.9;0.317;-5.339;0.845;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
111.507;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0281;0.0000;0.0000;0.0000;0.0000;0.0000;-3.17;
112.443;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0292;0.0000;0.0000;0.0000;0.0000;0.0000;-3.26;
112.515;1;0;47.377344; 8.547889;488.1;0.354;-6.540;0.315;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
113.352;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0289;0.0000;0.0000;0.0000;0.0000;0.0000;-3.35;
114.148;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0253;0.0000;0.0000;0.0000;0.0000;0.0000;-3.12;
114.471;1;0;47.377359; 8.547717;486.7;-0.286;-4.704;1.142;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
115.400;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0226;0.0000;0.0000;0.0000;0.0000;0.0000;-3.38;
116.050;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0189;0.0000;0.0000;0.0000;0.0000;0.0000;-3.13;
116.308;1;0;47.377350; 8.547588;486.0;-0.448;-5.489;1.213;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
117.376;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0209;0.0000;0.0000;0.0000;0.0000;0.0000;-3.24;
118.107;1;0;47.377326; 8.547418;485.7;-1.577;-5.758;-0.227;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
118.397;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0167;0.0000;0.0000;0.0000;0.0000;0.0000;-3.52;
119.438;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0141;0.0000;0.0000;0.0000;0.0000;0.0000;-3.25;
120.239;1;0;47.377300; 8.547262;483.6;-1.585;-6.180;0.542;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
120.534;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0059;0.0000;0.0000;0.0000;0.0000;0.0000;-3.48;
